[2023-10-12 15:27:19] INFO: Starting local search for instance Ann_Arbor...
[2023-10-12 15:27:25] INFO: Optimizing scheduling...
[2023-10-12 15:27:25] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from trip exchanges or shifts...
[2023-10-12 15:27:25] INFO: Checking for improvement from depot exchanges...
[2023-10-12 15:27:25] INFO: Savings from depot exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from depot exchanges...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22410727.029600
[2023-10-12 15:27:25] INFO: No improvement from closing the charging station. Reverting changes...
[2023-10-12 15:27:25] INFO: Checking for improvement from closing terminal ID 18
[2023-10-12 15:27:25] INFO: Before closing the charging station...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 2000000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 10
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22260727.029600
[2023-10-12 15:27:25] INFO: Vehicle indices affected: 2 3 4 8 10 11 12 14 17 21 22 27 28 29 31 34 40 46 47 55 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 55
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 47
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 46
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 40
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 34
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 31
[2023-10-12 15:27:25] INFO: Splitting rotation after trip ID 700 of vehicle index 31...
[2023-10-12 15:27:25] INFO: Trip IDs before splitting: 859 180 174 540 484 620 784 410 792 12 201 212 342 258 780 357 333 828 742 795 700 207 175 859 
[2023-10-12 15:27:25] INFO: Old rotation trip IDs: 859 180 174 540 484 620 784 410 792 12 201 212 342 258 780 357 333 828 742 795 700 859 
[2023-10-12 15:27:25] INFO: New rotation trip IDs: 859 207 175 859 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 31
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 56
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 29
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 28
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 27
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 22
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 21
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 17
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 14
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 12
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 11
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 10
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 8
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 4
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 3
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 2
[2023-10-12 15:27:25] INFO: After closing the charging station and creating new rotations (if any)...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22410727.029600
[2023-10-12 15:27:25] INFO: Applying local search locations to adjust scheduling...
[2023-10-12 15:27:25] INFO: Optimizing scheduling...
[2023-10-12 15:27:25] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from trip exchanges or shifts...
[2023-10-12 15:27:25] INFO: Checking for improvement from depot exchanges...
[2023-10-12 15:27:25] INFO: Savings from depot exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from depot exchanges...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22410727.029600
[2023-10-12 15:27:25] INFO: No improvement from closing the charging station. Reverting changes...
[2023-10-12 15:27:25] INFO: Checking for improvement from closing terminal ID 26
[2023-10-12 15:27:25] INFO: Before closing the charging station...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 2000000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 10
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22260727.029600
[2023-10-12 15:27:25] INFO: Vehicle indices affected: 5 6 8 9 10 15 18 19 20 22 29 31 32 33 51 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 51
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 33
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 32
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 31
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 29
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 22
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 20
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 19
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 18
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 15
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 10
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 9
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 8
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 6
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 5
[2023-10-12 15:27:25] INFO: After closing the charging station and creating new rotations (if any)...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22060727.029600
[2023-10-12 15:27:25] INFO: Applying local search locations to adjust scheduling...
[2023-10-12 15:27:25] INFO: Optimizing scheduling...
[2023-10-12 15:27:25] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from trip exchanges or shifts...
[2023-10-12 15:27:25] INFO: Checking for improvement from depot exchanges...
[2023-10-12 15:27:25] INFO: Savings from depot exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from depot exchanges...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22060727.029600
[2023-10-12 15:27:25] INFO: Objective improved by 200000.000000
[2023-10-12 15:27:25] INFO: Checking for improvement from closing terminal ID 2
[2023-10-12 15:27:25] INFO: Before closing the charging station...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22060727.029600
[2023-10-12 15:27:25] INFO: Vehicle indices affected: 0 1 2 3 4 5 13 15 16 20 22 32 34 36 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 36
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 34
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 32
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 22
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 20
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 16
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 15
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 13
[2023-10-12 15:27:25] INFO: Splitting rotation after trip ID 239 of vehicle index 13...
[2023-10-12 15:27:25] INFO: Trip IDs before splitting: 861 143 172 272 220 612 158 570 1 4 663 6 523 458 239 141 520 82 859 
[2023-10-12 15:27:25] INFO: Old rotation trip IDs: 861 143 172 272 220 612 158 570 1 4 663 6 523 458 239 859 
[2023-10-12 15:27:25] INFO: New rotation trip IDs: 861 141 520 82 859 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 13
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 56
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 5
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 4
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 3
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 2
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 1
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 0
[2023-10-12 15:27:25] INFO: After closing the charging station and creating new rotations (if any)...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 684606.964800
[2023-10-12 15:27:25] INFO: Number of charging stations: 8
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22234606.964800
[2023-10-12 15:27:25] INFO: Applying local search locations to adjust scheduling...
[2023-10-12 15:27:25] INFO: Optimizing scheduling...
[2023-10-12 15:27:25] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: Savings from shifts operator: 344.968800
[2023-10-12 15:27:25] INFO: Performing shift...
[2023-10-12 15:27:25] DEBUG: Source vehicle trip IDs: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 413 267 468 303 59 849 777 859 
[2023-10-12 15:27:25] DEBUG: Destination vehicle trip IDs: 861 143 172 272 220 612 158 570 1 4 663 6 523 458 239 859 
[2023-10-12 15:27:25] DEBUG: Shifting trip index 18 of vehicle index 29 after trip index 14 of vehicle index 13...
[2023-10-12 15:27:25] DEBUG: Source vehicle new trip IDs: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 413 267 468 303 849 777 859 
[2023-10-12 15:27:25] DEBUG: Destination vehicle new trip new IDs: 861 143 172 272 220 612 158 570 1 4 663 6 523 458 239 59 859 
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 684261.996000
[2023-10-12 15:27:25] INFO: Number of charging stations: 8
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22234261.996000
[2023-10-12 15:27:25] INFO: Optimizing scheduling...
[2023-10-12 15:27:25] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from trip exchanges or shifts...
[2023-10-12 15:27:25] INFO: Checking for improvement from depot exchanges...
[2023-10-12 15:27:25] INFO: Savings from depot exchange operator: 0.000000
[2023-10-12 15:27:25] INFO: No improvement possible from depot exchanges...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 684261.996000
[2023-10-12 15:27:25] INFO: Number of charging stations: 8
[2023-10-12 15:27:25] INFO: Number of buses used: 57
[2023-10-12 15:27:25] INFO: Total cost: 22234261.996000
[2023-10-12 15:27:25] INFO: No improvement from closing the charging station. Reverting changes...
[2023-10-12 15:27:25] INFO: Checking for improvement from closing terminal ID 5
[2023-10-12 15:27:25] INFO: Before closing the charging station...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:25] INFO: Number of charging stations: 9
[2023-10-12 15:27:25] INFO: Number of buses used: 56
[2023-10-12 15:27:25] INFO: Total cost: 22060727.029600
[2023-10-12 15:27:25] INFO: Vehicle indices affected: 0 2 3 4 6 9 11 13 15 16 19 21 24 26 27 30 32 38 40 52 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 52
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 40
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 38
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 32
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 30
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 27
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 26
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 24
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 21
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 19
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 16
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 15
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 13
[2023-10-12 15:27:25] INFO: Splitting rotation after trip ID 663 of vehicle index 13...
[2023-10-12 15:27:25] INFO: Trip IDs before splitting: 861 143 172 272 220 612 158 570 1 4 663 6 523 458 239 141 520 82 859 
[2023-10-12 15:27:25] INFO: Old rotation trip IDs: 861 143 172 272 220 612 158 570 1 4 663 859 
[2023-10-12 15:27:25] INFO: New rotation trip IDs: 861 6 523 458 239 141 520 82 859 
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 13
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 56
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 11
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 9
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 6
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 4
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 3
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 2
[2023-10-12 15:27:25] INFO: Checking feasibility of vehicle: 0
[2023-10-12 15:27:25] INFO: After closing the charging station and creating new rotations (if any)...
[2023-10-12 15:27:25] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:25] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:25] DEBUG: Fixed cost of bus acquisition: 19950000.000000
[2023-10-12 15:27:25] DEBUG: Total cost of deadheading: 684606.964800
[2023-10-12 15:27:25] INFO: Number of charging stations: 8
[2023-10-12 15:27:25] INFO: Number of buses used: 57
